Year,Country Index,Country,Region Index,Region,Province / State,City,Latitude,Longitude,Multiple Attack,Success Attack,Suicide,Attack Type Index,Attack Type,Target Type Index,Target Type,Weapon Type Index,Weapon Type,Total No. of Fatalities,Total No. of Injured,Total No. of Hostages/Kidnapping Victims
2011,95,Iraq,10,Middle East & North Africa,Diyala,Baqubah,33.74324,44.623825,1,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1,2,
2011,95,Iraq,10,Middle East & North Africa,Diyala,Baqubah,33.74324,44.623825,1,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1,3,
2011,95,Iraq,10,Middle East & North Africa,Al Anbar,Hadithah,34.160587,42.37254,1,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0,4,
2011,95,Iraq,10,Middle East & North Africa,Al Anbar,Hadithah,34.160587,42.37254,1,1,0,3,Bombing/Explosion,3,Police,6,Explosives,0,3,
2011,95,Iraq,10,Middle East & North Africa,Basra,Basra,30.510054,47.778095,0,1,1,3,Bombing/Explosion,15,Religious Figures/Institutions,6,Explosives,4,35,
2011,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1,2,
2011,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,2,Armed Assault,2,Government (General),5,Firearms,3,1,
2011,95,Iraq,10,Middle East & North Africa,Al Anbar,Fallujah,33.349159,43.784199,0,1,0,1,Assassination,2,Government (General),5,Firearms,2,1,
2011,95,Iraq,10,Middle East & North Africa,Diyala,Sadiyah,34.125729,45.003342,0,1,0,2,Armed Assault,2,Government (General),5,Firearms,1,0,
2011,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,1,0,3,Bombing/Explosion,3,Police,6,Explosives,0,0,
2011,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,1,3,Bombing/Explosion,15,Religious Figures/Institutions,6,Explosives,25,30,
2011,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0,2,
2011,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,1,0,3,Bombing/Explosion,3,Police,6,Explosives,1,4,
2011,95,Iraq,10,Middle East & North Africa,Saladin,Tarmiyah,33.669689,44.381317,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,2,5,
2011,95,Iraq,10,Middle East & North Africa,Saladin,Tuz Khormato,34.881348,44.62513,0,1,0,3,Bombing/Explosion,2,Government (General),6,Explosives,0,3,
2011,95,Iraq,10,Middle East & North Africa,Kirkuk,Kirkuk,35.45211,44.375465,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0,2,
2011,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,0,0,2,Armed Assault,10,Journalists & Media,5,Firearms,0,0,
2011,95,Iraq,10,Middle East & North Africa,Diyala,Muqdadiyah,33.953167,44.921906,0,0,0,3,Bombing/Explosion,2,Government (General),6,Explosives,0,1,
2011,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,1,0,2,Armed Assault,3,Police,5,Firearms,1,1,
2011,95,Iraq,10,Middle East & North Africa,Kirkuk,Kirkuk,35.45211,44.375465,0,0,0,1,Assassination,3,Police,6,Explosives,0,0,
2011,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,0,0,1,Assassination,4,Military,6,Explosives,0,3,
2011,95,Iraq,10,Middle East & North Africa,Kirkuk,Kirkuk,35.45211,44.375465,0,0,0,1,Assassination,3,Police,6,Explosives,0,0,
2011,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,0,0,2,Armed Assault,2,Government (General),5,Firearms,0,0,
2011,95,Iraq,10,Middle East & North Africa,Qadisiyah,Diwaniyah,31.98958,44.923775,0,1,0,2,Armed Assault,14,Private Citizens & Property,5,Firearms,0,2,
2011,95,Iraq,10,Middle East & North Africa,Qadisiyah,Diwaniyah,31.98958,44.923775,0,1,0,2,Armed Assault,3,Police,5,Firearms,0,1,
2011,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0,2,
2011,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,1,Business,6,Explosives,1,6,
2011,95,Iraq,10,Middle East & North Africa,Saladin,Dujail,33.835629,44.247406,0,1,0,1,Assassination,17,Terrorists/Non-State Militia,5,Firearms,1,0,
2011,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,2,Armed Assault,10,Journalists & Media,5,Firearms,1,0,
2011,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0,2,
2011,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,2,Armed Assault,15,Religious Figures/Institutions,5,Firearms,1,0,
2011,95,Iraq,10,Middle East & North Africa,Diyala,Baqubah,33.74324,44.623825,0,1,0,3,Bombing/Explosion,1,Business,6,Explosives,1,8,
2011,95,Iraq,10,Middle East & North Africa,Diyala,Baqubah,33.74324,44.623825,0,1,0,3,Bombing/Explosion,19,Transportation,6,Explosives,0,2,
2011,95,Iraq,10,Middle East & North Africa,Al Anbar,Rutba,33.036022,40.288158,0,1,0,2,Armed Assault,14,Private Citizens & Property,5,Firearms,22,0,
2011,95,Iraq,10,Middle East & North Africa,Babil,Iskandariyah,32.887157,44.341637,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0,2,
2011,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,1,Business,6,Explosives,0,3,
2011,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,2,Government (General),6,Explosives,1,2,
2011,95,Iraq,10,Middle East & North Africa,Diyala,Balad Ruz,33.693947,45.067425,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1,1,
2011,95,Iraq,10,Middle East & North Africa,Diyala,Baqubah,33.74324,44.623825,0,1,0,2,Armed Assault,15,Religious Figures/Institutions,5,Firearms,1,0,
2011,95,Iraq,10,Middle East & North Africa,Saladin,Balad,34.010471,44.148235,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0,7,
2011,95,Iraq,10,Middle East & North Africa,Babil,,32.468191,44.550194,0,1,0,3,Bombing/Explosion,1,Business,6,Explosives,5,41,
2011,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0,3,
2011,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,3,Police,6,Explosives,1,0,
2011,95,Iraq,10,Middle East & North Africa,Al Anbar,Fallujah,33.349159,43.784199,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1,0,
2011,95,Iraq,10,Middle East & North Africa,Al Anbar,Nukhayb,32.04298,42.254261,0,1,0,2,Armed Assault,2,Government (General),5,Firearms,0,0,
2011,95,Iraq,10,Middle East & North Africa,Al Anbar,Karma,33.403057,43.911865,0,1,0,2,Armed Assault,3,Police,5,Firearms,1,0,
2011,95,Iraq,10,Middle East & North Africa,Babil,Jabella,32.468191,44.550194,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0,10,
2011,95,Iraq,10,Middle East & North Africa,Babil,Jabella,32.468191,44.550194,0,0,0,1,Assassination,2,Government (General),6,Explosives,0,8,
2011,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,0,0,1,Assassination,2,Government (General),5,Firearms,0,3,
2011,95,Iraq,10,Middle East & North Africa,Babil,Jabella,32.468191,44.550194,0,0,0,2,Armed Assault,2,Government (General),5,Firearms,0,2,
2011,95,Iraq,10,Middle East & North Africa,Al Anbar,Abu Ghraib,33.31065,44.038208,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1,1,
2011,95,Iraq,10,Middle East & North Africa,Kirkuk,Kirkuk,35.45211,44.375465,0,1,0,3,Bombing/Explosion,2,Government (General),6,Explosives,0,2,
2011,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,2,Armed Assault,14,Private Citizens & Property,5,Firearms,1,0,
2011,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,1,0,3,Bombing/Explosion,1,Business,6,Explosives,0,1,
2011,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,0,0,1,Assassination,3,Police,6,Explosives,0,2,
2011,95,Iraq,10,Middle East & North Africa,Al Anbar,Fallujah,33.349159,43.784199,0,1,0,3,Bombing/Explosion,3,Police,6,Explosives,0,3,
2011,95,Iraq,10,Middle East & North Africa,Al Anbar,Ramadi,33.420948,43.295662,0,1,1,3,Bombing/Explosion,3,Police,6,Explosives,6,18,
2011,95,Iraq,10,Middle East & North Africa,Diyala,Baqubah,33.74324,44.623825,0,0,0,1,Assassination,3,Police,6,Explosives,0,4,
2011,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,1,0,2,Armed Assault,3,Police,5,Firearms,1,0,
2011,95,Iraq,10,Middle East & North Africa,Saladin,Balad,34.010471,44.148235,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0,3,
2011,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,2,Government (General),6,Explosives,1,0,
2011,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,1,0,2,Armed Assault,3,Police,5,Firearms,1,0,
2011,95,Iraq,10,Middle East & North Africa,Babil,Hillah,32.469238,44.416637,0,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,4,17,
2011,95,Iraq,10,Middle East & North Africa,Al Anbar,Fallujah,33.349159,43.784199,1,1,0,2,Armed Assault,17,Terrorists/Non-State Militia,5,Firearms,1,0,
2011,95,Iraq,10,Middle East & North Africa,Al Anbar,Fallujah,33.349159,43.784199,1,1,0,2,Armed Assault,17,Terrorists/Non-State Militia,5,Firearms,0,1,
2011,95,Iraq,10,Middle East & North Africa,Al Anbar,Fallujah,33.349159,43.784199,1,1,0,2,Armed Assault,17,Terrorists/Non-State Militia,5,Firearms,0,1,
2011,95,Iraq,10,Middle East & North Africa,Al Anbar,Fallujah,33.349159,43.784199,1,1,0,2,Armed Assault,17,Terrorists/Non-State Militia,5,Firearms,0,1,
2011,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,1,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1,3,
2011,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,1,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1,3,
2011,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,1,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1,2,
2011,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,1,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1,2,
2011,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,1,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1,2,
2011,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0,1,
2011,95,Iraq,10,Middle East & North Africa,Kirkuk,Kirkuk,35.45211,44.375465,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0,5,
2011,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,1,0,3,Bombing/Explosion,1,Business,6,Explosives,0,2,
2011,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,2,Armed Assault,2,Government (General),5,Firearms,1,0,
2011,95,Iraq,10,Middle East & North Africa,Al Anbar,Khalidiyah,33.388054,43.5317,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,2,3,
2011,95,Iraq,10,Middle East & North Africa,Al Anbar,Khalidiyah,33.388054,43.5317,0,1,0,3,Bombing/Explosion,2,Government (General),6,Explosives,2,6,
2011,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,3,Police,6,Explosives,0,1,
2011,95,Iraq,10,Middle East & North Africa,Karbala,Karbala,32.604393,44.007145,1,1,0,3,Bombing/Explosion,2,Government (General),6,Explosives,3,29,
2011,95,Iraq,10,Middle East & North Africa,Karbala,Karbala,32.604393,44.007145,1,1,0,3,Bombing/Explosion,2,Government (General),6,Explosives,3,28,
2011,95,Iraq,10,Middle East & North Africa,Karbala,Karbala,32.604393,44.007145,1,1,0,3,Bombing/Explosion,2,Government (General),6,Explosives,3,28,
2011,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1,0,
2011,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1,0,
2011,95,Iraq,10,Middle East & North Africa,Saladin,Samarra,34.208416,43.890713,0,1,0,3,Bombing/Explosion,2,Government (General),6,Explosives,0,1,
2011,95,Iraq,10,Middle East & North Africa,Qadisiyah,Diwaniyah,31.98958,44.923775,0,1,0,2,Armed Assault,15,Religious Figures/Institutions,5,Firearms,1,1,
2011,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,2,Armed Assault,2,Government (General),5,Firearms,1,0,
2011,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,2,Armed Assault,2,Government (General),5,Firearms,0,1,
2011,95,Iraq,10,Middle East & North Africa,Diyala,Hadid,33.77631,44.555672,0,1,0,3,Bombing/Explosion,17,Terrorists/Non-State Militia,6,Explosives,0,1,
2011,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,1,0,2,Armed Assault,4,Military,5,Firearms,1,1,
2011,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,2,Armed Assault,2,Government (General),5,Firearms,1,0,
2011,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,1,Business,6,Explosives,0,8,
2011,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0,5,
2011,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,2,Armed Assault,14,Private Citizens & Property,5,Firearms,1,1,
2011,95,Iraq,10,Middle East & North Africa,Al Anbar,Ramadi,33.420948,43.295662,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,2,1,
2011,95,Iraq,10,Middle East & North Africa,Al Anbar,Abu Ghraib,33.31065,44.038208,0,0,0,1,Assassination,17,Terrorists/Non-State Militia,5,Firearms,5,7,
2011,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,2,Armed Assault,3,Police,5,Firearms,0,1,
2011,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0,1,
2011,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,2,Armed Assault,2,Government (General),5,Firearms,1,0,
2011,95,Iraq,10,Middle East & North Africa,Kirkuk,Kirkuk,35.45211,44.375465,0,1,1,3,Bombing/Explosion,1,Business,6,Explosives,4,60,
2011,95,Iraq,10,Middle East & North Africa,Kirkuk,Kirkuk,35.45211,44.375465,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0,5,
2011,95,Iraq,10,Middle East & North Africa,Babil,Hillah,32.469238,44.416637,0,1,0,3,Bombing/Explosion,15,Religious Figures/Institutions,6,Explosives,18,63,
2011,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,2,6,
2011,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,0,0,3,Bombing/Explosion,2,Government (General),6,Explosives,0,4,
2011,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,1,Business,6,Explosives,2,6,
2011,95,Iraq,10,Middle East & North Africa,Diyala,Baqubah,33.74324,44.623825,0,1,0,2,Armed Assault,14,Private Citizens & Property,5,Firearms,1,3,
2011,95,Iraq,10,Middle East & North Africa,Diyala,Buhriz,33.716995,44.679516,0,1,0,6,Hostage Taking (Kidnapping),17,Terrorists/Non-State Militia,5,Firearms,1,0,1
2011,95,Iraq,10,Middle East & North Africa,Qadisiyah,Diwaniyah,31.98958,44.923775,0,1,0,2,Armed Assault,14,Private Citizens & Property,5,Firearms,2,0,
2011,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,2,Armed Assault,2,Government (General),5,Firearms,1,0,
2011,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,2,Armed Assault,2,Government (General),5,Firearms,1,0,
2011,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,1,0,2,Armed Assault,14,Private Citizens & Property,5,Firearms,1,0,
2011,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,1,0,2,Armed Assault,14,Private Citizens & Property,5,Firearms,1,0,
2011,95,Iraq,10,Middle East & North Africa,Al Anbar,Dolab,33.894962,42.637445,0,1,0,2,Armed Assault,3,Police,5,Firearms,5,0,
2011,95,Iraq,10,Middle East & North Africa,Al Anbar,Al-Baghdadi,33.864799,42.536385,0,1,0,6,Hostage Taking (Kidnapping),3,Police,5,Firearms,0,0,40
2011,95,Iraq,10,Middle East & North Africa,Kirkuk,Kirkuk,35.45211,44.375465,0,1,0,1,Assassination,3,Police,5,Firearms,1,0,
2011,95,Iraq,10,Middle East & North Africa,Diyala,Mafriq,33.773349,45.14945,0,1,0,3,Bombing/Explosion,3,Police,6,Explosives,0,3,
2011,95,Iraq,10,Middle East & North Africa,Diyala,Baqubah,33.74324,44.623825,0,1,0,3,Bombing/Explosion,1,Business,6,Explosives,1,5,
2011,95,Iraq,10,Middle East & North Africa,Saladin,Tuz Khormato,34.881348,44.62513,0,1,0,3,Bombing/Explosion,19,Transportation,6,Explosives,0,1,
2011,95,Iraq,10,Middle East & North Africa,Babil,Hillah,32.469238,44.416637,0,1,0,2,Armed Assault,2,Government (General),5,Firearms,0,2,
2011,95,Iraq,10,Middle East & North Africa,Saladin,Taji,33.530734,44.274292,0,1,0,3,Bombing/Explosion,19,Transportation,6,Explosives,0,4,
2011,95,Iraq,10,Middle East & North Africa,Saladin,Tuz Khormato,34.881348,44.62513,0,1,0,1,Assassination,2,Government (General),5,Firearms,1,0,
2011,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0,6,
2011,95,Iraq,10,Middle East & North Africa,Saladin,Yathrib,33.994591,44.357273,0,1,0,2,Armed Assault,2,Government (General),5,Firearms,1,0,
2011,95,Iraq,10,Middle East & North Africa,Basra,Basra,30.510054,47.778095,0,1,0,3,Bombing/Explosion,21,Utilities,6,Explosives,0,0,
2011,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,2,Armed Assault,3,Police,5,Firearms,1,1,
2011,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,5,21,
2011,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,2,13,
2011,95,Iraq,10,Middle East & North Africa,Kirkuk,Kirkuk,35.45211,44.375465,0,1,0,6,Hostage Taking (Kidnapping),1,Business,13,Unknown,1,0,1
2011,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,1,0,2,Armed Assault,14,Private Citizens & Property,5,Firearms,0,1,
2011,95,Iraq,10,Middle East & North Africa,Al Anbar,Khalidiyah,33.388054,43.5317,0,1,0,3,Bombing/Explosion,3,Police,6,Explosives,1,0,
2011,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,0,0,1,Assassination,2,Government (General),13,Unknown,0,0,
2011,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,0,0,2,Armed Assault,2,Government (General),5,Firearms,1,0,
2011,95,Iraq,10,Middle East & North Africa,Basra,,30.293114,47.292389,0,0,0,3,Bombing/Explosion,21,Utilities,6,Explosives,0,0,
2011,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,1,Business,6,Explosives,0,3,
2011,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,4,Military,6,Explosives,0,19,
2011,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,1,0,1,Assassination,2,Government (General),5,Firearms,1,0,
2011,95,Iraq,10,Middle East & North Africa,Al Anbar,Karma,33.403057,43.911865,0,1,0,1,Assassination,17,Terrorists/Non-State Militia,5,Firearms,1,0,
2011,95,Iraq,10,Middle East & North Africa,Al Anbar,Abu Ghraib,33.31065,44.038208,0,0,0,1,Assassination,17,Terrorists/Non-State Militia,6,Explosives,0,6,
2011,95,Iraq,10,Middle East & North Africa,Al Anbar,Fallujah,33.349159,43.784199,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0,2,
2011,95,Iraq,10,Middle East & North Africa,Qadisiyah,Diwaniyah,31.98958,44.923775,0,1,0,2,Armed Assault,2,Government (General),5,Firearms,1,0,
2011,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,1,Assassination,4,Military,5,Firearms,1,0,
2011,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,0,0,1,Assassination,4,Military,6,Explosives,1,12,
2011,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,0,0,1,Assassination,4,Military,6,Explosives,0,1,
2011,95,Iraq,10,Middle East & North Africa,Karbala,Karbala,32.604393,44.007145,0,1,0,2,Armed Assault,15,Religious Figures/Institutions,5,Firearms,2,0,
